system_id,family,dimension,condition_exponent,epsilon,seed,condition2_j,condition2_guarded,backward_error_j,backward_error_guarded,forward_bound_j,forward_bound_guarded,U_direct,relative_uncertainty,eta_stable_binary64,wp27_style_label,z_binary64_hex,zg_binary64_hex,delta_direct_hex,delta_stable_hex,finite
NONSYMMETRIC_D16_C02_E1eM16,NONSYMMETRIC,16,2,1e-16,8989755795307285492,101.98184415394806,101.9818441539471,3.844815808536034e-17,1.2401471388998508e-17,3.921014065867591e-15,1.2647249224724812e-15,1.9634551904783834e-14,9.626631086840689e-15,4.904391536148077e-15,RESOLUTION_LIMITED,"[""0x1.0000000000000p-1"", ""-0x1.6666666666666p-1"", ""0x1.cccccccccccccp-1"", ""-0x1.999999999999bp-4"", ""0x1.3333333333334p-2"", ""-0x1.9999999999999p-2"", ""-0x1.9999999999999p-1"", ""0x1.9999999999999p-4"", ""0x1.3333333333331p-2"", ""-0x1.999999999999ap-4"", ""-0x1.0000000000000p-1"", ""0x1.3333333333332p-1"", ""0x1.9999999999998p-4"", ""-0x1.3333333333333p-2"", ""-0x1.9999999999997p-1"", ""-0x1.ffffffffffffep-2""]","[""0x1.ffffffffffffep-2"", ""-0x1.6666666666667p-1"", ""0x1.ccccccccccccdp-1"", ""-0x1.9999999999994p-4"", ""0x1.333333333332dp-2"", ""-0x1.9999999999993p-2"", ""-0x1.9999999999992p-1"", ""0x1.9999999999992p-4"", ""0x1.333333333332ep-2"", ""-0x1.9999999999993p-4"", ""-0x1.ffffffffffff6p-2"", ""0x1.333333333332bp-1"", ""0x1.9999999999951p-4"", ""-0x1.33333333332fcp-2"", ""-0x1.999999999994fp-1"", ""-0x1.fffffffffffa4p-2""]","[""-0x1.0000000000000p-53"", ""-0x1.0000000000000p-53"", ""0x1.0000000000000p-53"", ""0x1.c000000000000p-54"", ""-0x1.c000000000000p-52"", ""0x1.8000000000000p-52"", ""0x1.c000000000000p-51"", ""-0x1.c000000000000p-54"", ""-0x1.8000000000000p-53"", ""0x1.c000000000000p-54"", ""0x1.4000000000000p-51"", ""-0x1.c000000000000p-51"", ""-0x1.1c00000000000p-50"", ""0x1.b800000000000p-49"", ""0x1.2000000000000p-47"", ""0x1.6800000000000p-48""]","[""-0x1.b923c78b2960dp-53"", ""0x1.2b1aab96935aep-55"", ""-0x1.98f7579f44187p-56"", ""0x1.fdbef7c25fcd0p-54"", ""-0x1.90439837cd030p-52"", ""0x1.f7d9b9a96aa16p-52"", ""0x1.de7a9b134423ep-51"", ""-0x1.d99f918ab38b2p-54"", ""-0x1.f91d7396bdfc4p-53"", ""0x1.ce292459e1d82p-54"", ""0x1.4284cb865adb1p-51"", ""-0x1.7deede079e771p-51"", ""-0x1.227d854edc60ap-50"", ""0x1.b8236544eba27p-49"", ""0x1.1f31a50c8f114p-47"", ""0x1.633fe2c923516p-48""]",True
NONSYMMETRIC_D16_C02_E1eM15,NONSYMMETRIC,16,2,1e-15,1534121424362681866,101.96618214501842,101.96618214500823,3.311474750364294e-17,4.4031130325586614e-17,3.3765843756427616e-15,4.48968625482938e-15,2.927966871594974e-14,1.230716272897269e-14,2.2563138339089314e-14,TRANSITION,"[""-0x1.0000000000001p-1"", ""0x1.9999999999999p-3"", ""-0x1.3333333333334p-1"", ""-0x1.ccccccccccccbp-1"", ""0x1.3333333333333p-2"", ""-0x1.999999999999bp-4"", ""-0x1.3333333333333p-1"", ""0x1.ccccccccccccdp-1"", ""-0x1.ccccccccccccbp-1"", ""-0x1.ccccccccccccep-1"", ""-0x1.cccccccccccccp-1"", ""0x1.ffffffffffffcp-2"", ""0x1.999999999999dp-2"", ""0x1.999999999999ap-4"", ""0x1.9999999999998p-3"", ""-0x1.9999999999997p-3""]","[""-0x1.ffffffffffff5p-2"", ""0x1.9999999999987p-3"", ""-0x1.333333333332ep-1"", ""-0x1.cccccccccccc3p-1"", ""0x1.3333333333300p-2"", ""-0x1.9999999999945p-4"", ""-0x1.33333333332fap-1"", ""0x1.ccccccccccc83p-1"", ""-0x1.ccccccccccc75p-1"", ""-0x1.ccccccccccc7ep-1"", ""-0x1.ccccccccccc79p-1"", ""0x1.fffffffffff9dp-2"", ""0x1.99999999996cfp-2"", ""0x1.99999999996b9p-4"", ""0x1.99999999996bap-3"", ""-0x1.99999999996d5p-3""]","[""0x1.a000000000000p-51"", ""-0x1.2000000000000p-51"", ""0x1.8000000000000p-51"", ""0x1.0000000000000p-50"", ""-0x1.9800000000000p-49"", ""0x1.5800000000000p-50"", ""0x1.c800000000000p-48"", ""-0x1.2800000000000p-47"", ""0x1.5800000000000p-47"", ""0x1.4000000000000p-47"", ""0x1.4c00000000000p-47"", ""-0x1.7c00000000000p-48"", ""-0x1.6700000000000p-45"", ""-0x1.7080000000000p-47"", ""-0x1.6f00000000000p-46"", ""0x1.6100000000000p-46""]","[""0x1.3b95383f3ff3dp-51"", ""-0x1.1e78da42567b4p-51"", ""0x1.6045720be8ae6p-51"", ""0x1.bc24c6dadd0f9p-51"", ""-0x1.a0296979fff03p-49"", ""0x1.554769f5fb925p-50"", ""0x1.bfc76096c44c1p-48"", ""-0x1.1faf53167cf1cp-47"", ""0x1.57d2eb0597e38p-47"", ""0x1.3f935bb0b9062p-47"", ""0x1.4aa4496e7225ap-47"", ""-0x1.77e5698bcb5c0p-48"", ""-0x1.65f1b65a757d8p-45"", ""-0x1.6f18c5356a017p-47"", ""-0x1.6ee1c94b2614cp-46"", ""0x1.6338b034a5df1p-46""]",True
NONSYMMETRIC_D16_C02_E1eM14,NONSYMMETRIC,16,2,1e-14,8904953109658526366,102.38240438682597,102.38240438672359,3.616190124133294e-17,8.635663535443353e-17,3.702342396286626e-15,8.841399962334524e-15,3.748182123665423e-14,1.6984634457120136e-14,2.8752354516166e-13,OBSERVABLE,"[""0x1.999999999999bp-3"", ""0x1.3333333333333p-2"", ""0x1.ccccccccccccdp-1"", ""0x1.ffffffffffffep-2"", ""0x1.999999999999ap-1"", ""-0x1.0000000000000p-1"", ""-0x1.3333333333334p-1"", ""0x1.999999999999ap-3"", ""0x1.0000000000000p-1"", ""0x1.ccccccccccccbp-1"", ""-0x1.ccccccccccccdp-1"", ""0x1.9999999999997p-2"", ""-0x1.999999999999bp-4"", ""-0x1.0000000000000p-1"", ""-0x1.3333333333332p-2"", ""-0x1.9999999999998p-4""]","[""0x1.99999999999d3p-3"", ""0x1.333333333333ap-2"", ""0x1.ccccccccccc82p-1"", ""0x1.fffffffffffcep-2"", ""0x1.99999999996cfp-1"", ""-0x1.ffffffffffc35p-2"", ""-0x1.33333333330fcp-1"", ""0x1.9999999999708p-3"", ""0x1.ffffffffffc50p-2"", ""0x1.cccccccccc95dp-1"", ""-0x1.cccccccccc957p-1"", ""0x1.99999999996cep-2"", ""-0x1.9999999997ed0p-4"", ""-0x1.fffffffffdc6cp-2"", ""-0x1.3333333331e1ap-2"", ""-0x1.9999999997bd8p-4""]","[""0x1.c000000000000p-50"", ""0x1.c000000000000p-52"", ""-0x1.2c00000000000p-47"", ""-0x1.8000000000000p-49"", ""-0x1.6580000000000p-44"", ""0x1.e580000000000p-45"", ""0x1.1c00000000000p-44"", ""-0x1.4900000000000p-46"", ""-0x1.d800000000000p-45"", ""-0x1.b700000000000p-44"", ""0x1.bb00000000000p-44"", ""-0x1.6480000000000p-45"", ""0x1.acb0000000000p-44"", ""0x1.1ca0000000000p-41"", ""0x1.5180000000000p-42"", ""0x1.dc00000000000p-44""]","[""0x1.c9f34d828be08p-50"", ""0x1.fb418b8b01845p-52"", ""-0x1.32d18196b4abap-47"", ""-0x1.7776a5f60958fp-49"", ""-0x1.65801c79ae3f4p-44"", ""0x1.e41ba85320067p-45"", ""0x1.1b625c8ccea0dp-44"", ""-0x1.4867723b9ee07p-46"", ""-0x1.d860f6729b7e2p-45"", ""-0x1.b6d23764ed027p-44"", ""0x1.b9f33636bc778p-44"", ""-0x1.636660c624ef1p-45"", ""0x1.ac967722661f9p-44"", ""0x1.1c88ba55469c5p-41"", ""0x1.519bcd319bc3cp-42"", ""0x1.dc07794077004p-44""]",True
NONSYMMETRIC_D16_C02_E1eM12,NONSYMMETRIC,16,2,1e-12,404179890617648820,101.86183130578534,101.86183129563115,7.787082998543078e-17,3.841831534509174e-17,7.932065347617504e-15,3.913359956344107e-15,2.904266426832789e-14,1.6286317402322274e-14,4.300012400579525e-11,OBSERVABLE,"[""0x1.ccccccccccccep-1"", ""-0x1.999999999999ap-4"", ""-0x1.ffffffffffffdp-2"", ""-0x1.fffffffffffffp-2"", ""0x1.6666666666666p-1"", ""0x1.3333333333333p-1"", ""-0x1.3333333333334p-2"", ""0x1.3333333333334p-2"", ""-0x1.9999999999999p-3"", ""-0x1.999999999999ap-2"", ""0x1.9999999999999p-3"", ""-0x1.9999999999997p-4"", ""-0x1.999999999999ep-3"", ""0x1.3333333333333p-1"", ""-0x1.3333333333333p-2"", ""0x1.3333333333334p-2""]","[""0x1.cccccccccb7adp-1"", ""-0x1.9999999996de3p-4"", ""-0x1.fffffffffd9a3p-2"", ""-0x1.fffffffffbf92p-2"", ""0x1.66666666560cdp-1"", ""0x1.3333333325bc0p-1"", ""-0x1.333333332438ep-2"", ""0x1.33333333263fdp-2"", ""-0x1.999999998b917p-3"", ""-0x1.9999999984f9bp-2"", ""0x1.99999999839a3p-3"", ""-0x1.999999997ff42p-4"", ""-0x1.99999998f0ed4p-3"", ""0x1.33333332af92bp-1"", ""-0x1.33333332b383dp-2"", ""0x1.33333332ac6f3p-2""]","[""-0x1.5210000000000p-41"", ""0x1.5db8000000000p-43"", ""0x1.32d0000000000p-41"", ""0x1.01b4000000000p-40"", ""-0x1.0599000000000p-37"", ""-0x1.aee6000000000p-38"", ""0x1.df4c000000000p-39"", ""-0x1.9e6e000000000p-39"", ""0x1.c104000000000p-40"", ""0x1.49ff000000000p-38"", ""-0x1.5ff6000000000p-39"", ""0x1.9a55000000000p-40"", ""0x1.5159400000000p-36"", ""-0x1.0741000000000p-34"", ""0x1.febd800000000p-36"", ""-0x1.0d88200000000p-35""]","[""-0x1.51ef06620a7d1p-41"", ""0x1.5dacc79b53cdap-43"", ""0x1.32dcb9d68a9aep-41"", ""0x1.01bbb3dd05cdcp-40"", ""-0x1.0598e5c32334ep-37"", ""-0x1.aee4c320e245cp-38"", ""0x1.df49c9fa93f60p-39"", ""-0x1.9e6cf9b2cc942p-39"", ""0x1.c108f997cc0fdp-40"", ""0x1.49fe571fbe4afp-38"", ""-0x1.5ff6c525f6e75p-39"", ""0x1.9a590e9b46018p-40"", ""0x1.5158b9664e226p-36"", ""-0x1.0740d98de1e2bp-34"", ""0x1.febd742f22782p-36"", ""-0x1.0d88088028a36p-35""]",True
NONSYMMETRIC_D16_C02_E1eM8,NONSYMMETRIC,16,2,1e-8,2118387047518460664,102.57455167676427,102.57444892206595,4.1246464593791836e-17,5.409187035339884e-17,4.230837613959747e-15,5.548443792663754e-15,3.5436481627721097e-14,1.4220170237037972e-14,6.187926211552099e-07,OBSERVABLE,"[""-0x1.ccccccccccccdp-1"", ""-0x1.999999999999ap-2"", ""-0x1.3333333333335p-2"", ""-0x1.ccccccccccccdp-1"", ""0x1.6666666666666p-1"", ""-0x1.9999999999998p-3"", ""0x1.999999999999ap-2"", ""-0x1.999999999999ap-4"", ""-0x1.999999999999bp-2"", ""-0x1.999999999999cp-4"", ""-0x1.cccccccccccccp-1"", ""0x1.fffffffffffffp-2"", ""0x1.999999999999bp-1"", ""-0x1.999999999999bp-1"", ""0x1.9999999999999p-1"", ""-0x1.6666666666664p-1""]","[""-0x1.cccccc248d869p-1"", ""-0x1.999999252de53p-2"", ""-0x1.33333413dd236p-2"", ""-0x1.cccccbf3116d5p-1"", ""0x1.666664409db38p-1"", ""-0x1.99999764859eap-3"", ""0x1.999997aad95c3p-2"", ""-0x1.999997aeb2329p-4"", ""-0x1.99999631d4a50p-2"", ""-0x1.999994d3898fep-4"", ""-0x1.ccccc9aa518bap-1"", ""0x1.fffffce3dd59cp-2"", ""0x1.99997f8b25c15p-1"", ""-0x1.99997ee5551f9p-1"", ""0x1.99997ea0c3d7bp-1"", ""-0x1.66664f45e47d7p-1""]","[""0x1.507e8c8000000p-26"", ""0x1.d1aed1c000000p-28"", ""-0x1.c153e02000000p-27"", ""0x1.b376bf0000000p-26"", ""-0x1.12e4597000000p-24"", ""0x1.1a89fd7000000p-26"", ""-0x1.eec03d7000000p-26"", ""0x1.eae7671000000p-28"", ""0x1.b3e27a5800000p-25"", ""0x1.3184027800000p-26"", ""0x1.913da09000000p-24"", ""-0x1.8e11531800000p-25"", ""-0x1.a0e73d8600000p-21"", ""0x1.ab4447a200000p-21"", ""-0x1.af8d5c1e00000p-21"", ""0x1.72081e8d00000p-21""]","[""0x1.507e8c7f3e381p-26"", ""0x1.d1aed138a3b35p-28"", ""-0x1.c153e079b096dp-27"", ""0x1.b376bf02d264ap-26"", ""-0x1.12e4596aa95cap-24"", ""0x1.1a89fd7ac0bcdp-26"", ""-0x1.eec03d7b66ecdp-26"", ""0x1.eae7671588f45p-28"", ""0x1.b3e27a5ccb80ap-25"", ""0x1.3184027096a7ap-26"", ""0x1.913da09ad7f60p-24"", ""-0x1.8e11532765783p-25"", ""-0x1.a0e73d83068d9p-21"", ""0x1.ab4447a2e3888p-21"", ""-0x1.af8d5c1db4452p-21"", ""0x1.72081e8e96446p-21""]",True
NONSYMMETRIC_D16_C04_E1eM16,NONSYMMETRIC,16,4,1e-16,3798704294459478308,10111.875293315037,10111.87529330485,4.995987842206478e-18,6.496350738890547e-17,5.051880602731254e-14,6.569028853327319e-13,1.7202936645619315e-12,7.118625834584007e-13,4.5015334535514854e-13,RESOLUTION_LIMITED,"[""0x1.999999999999ap-2"", ""0x1.ccccccccccccdp-1"", ""-0x1.ccccccccccccbp-1"", ""-0x1.cccccccccccccp-1"", ""0x1.999999999999bp-2"", ""0x1.999999999999bp-2"", ""0x1.3333333333332p-1"", ""0x1.999999999999ap-4"", ""0x1.3333333333332p-1"", ""0x1.9999999999999p-3"", ""-0x1.9999999999997p-4"", ""0x1.cccccccccccccp-1"", ""0x1.9999999999997p-2"", ""0x1.999999999999bp-4"", ""-0x1.3333333333332p-1"", ""-0x1.ccccccccccccbp-1""]","[""0x1.99999999999b5p-2"", ""0x1.cccccccccccb0p-1"", ""-0x1.ccccccccccc8dp-1"", ""-0x1.cccccccccccbcp-1"", ""0x1.9999999999aa6p-2"", ""0x1.9999999999933p-2"", ""0x1.33333333332e4p-1"", ""0x1.9999999999a77p-4"", ""0x1.333333333331cp-1"", ""0x1.9999999999a2bp-3"", ""-0x1.9999999999b1fp-4"", ""0x1.cccccccccc9d6p-1"", ""0x1.999999999964ap-2"", ""0x1.99999999995a8p-4"", ""-0x1.3333333331e15p-1"", ""-0x1.cccccccccad0dp-1""]","[""0x1.b000000000000p-50"", ""-0x1.d000000000000p-49"", ""0x1.f000000000000p-48"", ""0x1.0000000000000p-49"", ""0x1.0b00000000000p-46"", ""-0x1.a000000000000p-48"", ""-0x1.3800000000000p-47"", ""0x1.ba00000000000p-49"", ""-0x1.6000000000000p-49"", ""0x1.2400000000000p-48"", ""-0x1.8800000000000p-48"", ""-0x1.7b00000000000p-44"", ""-0x1.a680000000000p-45"", ""-0x1.f980000000000p-47"", ""0x1.51d0000000000p-41"", ""0x1.fbe0000000000p-41""]","[""0x1.995ada8cd1754p-50"", ""-0x1.ee1f242d292d1p-49"", ""0x1.0319547a29dd8p-47"", ""0x1.1e857bc8cac6fp-49"", ""0x1.0c83a7c7bcc1fp-46"", ""-0x1.9605093966bf9p-48"", ""-0x1.3b8558794c13ep-47"", ""0x1.bb4db1366246fp-49"", ""-0x1.64e02bf51094bp-49"", ""0x1.23bbe14df8ab6p-48"", ""-0x1.845942b8b7849p-48"", ""-0x1.7b09647e764abp-44"", ""-0x1.a7553957a085cp-45"", ""-0x1.f7ae55f844f11p-47"", ""0x1.51b6587c24f2ep-41"", ""0x1.fbc5ff2499eaap-41""]",True
NONSYMMETRIC_D16_C04_E1eM15,NONSYMMETRIC,16,4,1e-15,14489273279598202823,10083.586394815145,10083.586394713957,3.996799732805959e-17,3.961128835389587e-17,4.030207540853922e-13,3.9942384832259533e-13,1.822204002395667e-12,8.06885494506171e-13,2.2723579777488196e-12,TRANSITION,"[""0x1.999999999999bp-4"", ""0x1.3333333333332p-1"", ""0x1.9999999999998p-4"", ""-0x1.9999999999999p-2"", ""0x1.6666666666669p-1"", ""0x1.ccccccccccccap-1"", ""-0x1.999999999999dp-4"", ""0x1.6666666666666p-1"", ""0x1.3333333333332p-1"", ""0x1.ccccccccccccep-1"", ""0x1.9999999999999p-1"", ""0x1.3333333333332p-2"", ""0x1.ffffffffffff6p-2"", ""0x1.3333333333333p-1"", ""0x1.3333333333332p-2"", ""-0x1.9999999999998p-2""]","[""0x1.9999999998b91p-4"", ""0x1.33333333333bbp-1"", ""0x1.99999999993c1p-4"", ""-0x1.9999999999a19p-2"", ""0x1.666666666668ap-1"", ""0x1.ccccccccccce3p-1"", ""-0x1.9999999999d0cp-4"", ""0x1.66666666661d4p-1"", ""0x1.3333333332ff1p-1"", ""0x1.cccccccccc8c9p-1"", ""0x1.9999999997f15p-1"", ""0x1.3333333331ee8p-2"", ""0x1.fffffffffe0b6p-2"", ""0x1.3333333331d51p-1"", ""0x1.333333332616bp-2"", ""-0x1.9999999987ea0p-2""]","[""-0x1.c140000000000p-45"", ""0x1.1200000000000p-46"", ""-0x1.75c0000000000p-46"", ""-0x1.0000000000000p-47"", ""0x1.0800000000000p-48"", ""0x1.9000000000000p-49"", ""-0x1.b780000000000p-47"", ""-0x1.2480000000000p-43"", ""-0x1.a080000000000p-44"", ""-0x1.0140000000000p-43"", ""-0x1.a840000000000p-41"", ""-0x1.44a0000000000p-42"", ""-0x1.f400000000000p-42"", ""-0x1.5e20000000000p-41"", ""-0x1.a38e000000000p-39"", ""0x1.1af8000000000p-38""]","[""-0x1.c123c7862ee0bp-45"", ""0x1.0e79de4e547e0p-46"", ""-0x1.750e7b847ef31p-46"", ""-0x1.0338e3e37e25bp-47"", ""0x1.14620818b069fp-48"", ""0x1.7abada4a40952p-49"", ""-0x1.b783416c8fe0dp-47"", ""-0x1.24cfe4d923275p-43"", ""-0x1.a0d7a749ff3fep-44"", ""-0x1.01389dfd640acp-43"", ""-0x1.a831d0483c695p-41"", ""-0x1.449ca0f24f699p-42"", ""-0x1.f42b9335feb50p-42"", ""-0x1.5dfe0847d0b1ap-41"", ""-0x1.a3912b0f3f525p-39"", ""0x1.1af7c05d16275p-38""]",True
NONSYMMETRIC_D16_C04_E1eM14,NONSYMMETRIC,16,4,1e-14,11305935978951033267,10078.332502905858,10078.332501898136,1.2308786424304713e-17,1.078224357777439e-17,1.2405204229141194e-13,1.086670358932779e-13,4.3730137790073424e-13,2.3715997028183863e-13,3.190315645986158e-11,OBSERVABLE,"[""-0x1.6666666666667p-1"", ""-0x1.9999999999998p-4"", ""-0x1.9999999999998p-2"", ""-0x1.6666666666667p-1"", ""0x1.0000000000000p-1"", ""-0x1.6666666666668p-1"", ""-0x1.999999999999ap-4"", ""-0x1.3333333333332p-2"", ""-0x1.0000000000001p-1"", ""-0x1.9999999999998p-2"", ""0x1.3333333333334p-1"", ""-0x1.0000000000000p-1"", ""0x1.999999999999ap-4"", ""0x1.999999999999ap-3"", ""-0x1.0000000000000p-1"", ""0x1.3333333333331p-2""]","[""-0x1.66666666668dcp-1"", ""-0x1.99999999a0940p-4"", ""-0x1.999999999a7d4p-2"", ""-0x1.666666666643fp-1"", ""0x1.0000000000abfp-1"", ""-0x1.6666666666290p-1"", ""-0x1.99999999954dbp-4"", ""-0x1.33333333300f7p-2"", ""-0x1.fffffffffb19cp-2"", ""-0x1.999999999634bp-2"", ""0x1.3333333325dbcp-1"", ""-0x1.ffffffffe8eabp-2"", ""0x1.999999998a26ep-4"", ""0x1.999999998f0bbp-3"", ""-0x1.ffffffff24deep-2"", ""0x1.33333332ae9d1p-2""]","[""-0x1.3a80000000000p-44"", ""-0x1.bea0000000000p-42"", ""-0x1.c780000000000p-43"", ""0x1.1400000000000p-44"", ""0x1.57e0000000000p-42"", ""0x1.ec00000000000p-44"", ""0x1.12fc000000000p-42"", ""0x1.91d8000000000p-41"", ""0x1.3998000000000p-40"", ""0x1.b268000000000p-41"", ""-0x1.aaf0000000000p-38"", ""0x1.7155000000000p-38"", ""-0x1.ee58000000000p-41"", ""-0x1.51be000000000p-40"", ""0x1.b642400000000p-35"", ""-0x1.092c000000000p-35""]","[""-0x1.3a06ebf3d4d52p-44"", ""-0x1.be991d47b20afp-42"", ""-0x1.c7434781789d2p-43"", ""0x1.13d8e40f603f1p-44"", ""0x1.580e4381c251ap-42"", ""0x1.ea3aeb5ce2e3ap-44"", ""0x1.12f3c8e218eaap-42"", ""0x1.91e709a8bdedep-41"", ""0x1.397b1c7bb4a8bp-40"", ""0x1.b259911f73cc7p-41"", ""-0x1.aaf10319187a3p-38"", ""0x1.715428e0afeeap-38"", ""-0x1.ee54057ce0ebap-41"", ""-0x1.51ba3561dbf80p-40"", ""0x1.b64237fa0253ap-35"", ""-0x1.092c24eb0d69fp-35""]",True
NONSYMMETRIC_D16_C04_E1eM12,NONSYMMETRIC,16,4,1e-12,9581984742764312496,10115.712587941303,10115.712485985214,1.1878209753393985e-17,3.188973072346181e-17,1.2015655592462913e-13,3.2258734725413294e-13,1.1357085244594086e-12,4.471847948022042e-13,3.5816892293961263e-09,OBSERVABLE,"[""0x1.999999999999ap-2"", ""-0x1.ccccccccccccdp-1"", ""0x1.6666666666668p-1"", ""-0x1.ccccccccccccfp-1"", ""-0x1.999999999999bp-2"", ""-0x1.cccccccccccc9p-1"", ""0x1.9999999999999p-2"", ""-0x1.cccccccccccccp-1"", ""0x1.999999999999dp-1"", ""0x1.999999999999cp-3"", ""-0x1.0000000000001p-1"", ""-0x1.3333333333331p-1"", ""0x1.9999999999999p-3"", ""-0x1.3333333333334p-2"", ""0x1.cccccccccccccp-1"", ""-0x1.999999999999cp-4""]","[""0x1.99999998aff70p-2"", ""-0x1.cccccccbf36d9p-1"", ""0x1.66666665f30d7p-1"", ""-0x1.cccccccc1e367p-1"", ""-0x1.99999999780fep-2"", ""-0x1.cccccccbe2cddp-1"", ""0x1.99999999dde48p-2"", ""-0x1.cccccccc6aa49p-1"", ""0x1.999999981b698p-1"", ""0x1.9999999a95c76p-3"", ""-0x1.fffffff863ec0p-2"", ""-0x1.3333332d5c66bp-1"", ""0x1.99999992f455dp-3"", ""-0x1.3333332e3ac0dp-2"", ""0x1.cccccc7f727d9p-1"", ""-0x1.9999995bdb72ep-4""]","[""-0x1.d345400000000p-35"", ""0x1.b2be800000000p-34"", ""-0x1.cd64400000000p-35"", ""0x1.5d2d000000000p-34"", ""0x1.0c4e800000000p-37"", ""0x1.d3fd800000000p-34"", ""0x1.112bc00000000p-36"", ""0x1.88a0c00000000p-35"", ""-0x1.7e30500000000p-33"", ""0x1.f85b400000000p-36"", ""0x1.e705080000000p-32"", ""0x1.75b3180000000p-31"", ""-0x1.a950f00000000p-33"", ""0x1.3e1c9c0000000p-32"", ""-0x1.35693cc000000p-27"", ""0x1.edf1370000000p-31""]","[""-0x1.d3450abd0c646p-35"", ""0x1.b2be7200919f3p-34"", ""-0x1.cd638d8a8d547p-35"", ""0x1.5d2c994d716b5p-34"", ""0x1.0c4cf649ec8f1p-37"", ""0x1.d3fdbfd142cb9p-34"", ""0x1.112c4c991faaap-36"", ""0x1.88a0c18b7ae96p-35"", ""-0x1.7e2ffae7d4753p-33"", ""0x1.f85ba4f0fddebp-36"", ""0x1.e704f0bb61bdap-32"", ""0x1.75b3205dfe72bp-31"", ""-0x1.a950f0de87b35p-33"", ""0x1.3e1c9b6fc1dbep-32"", ""-0x1.35693c75529d9p-27"", ""0x1.edf134e2cc528p-31""]",True
NONSYMMETRIC_D16_C04_E1eM8,NONSYMMETRIC,16,4,1e-8,2718985041763758048,10091.713636909388,10090.696697834452,1.0398894473846572e-17,4.479026333825954e-17,1.0494266517051014e-13,4.519649623627153e-13,1.1310672289863992e-12,5.61339240546291e-13,4.2418669177272764e-05,OBSERVABLE,"[""0x1.999999999999ap-3"", ""0x1.6666666666666p-1"", ""-0x1.0000000000001p-1"", ""-0x1.9999999999998p-1"", ""0x1.999999999999ap-4"", ""0x1.0000000000001p-1"", ""-0x1.3333333333332p-1"", ""-0x1.9999999999997p-2"", ""0x1.9999999999998p-3"", ""-0x1.0000000000000p-1"", ""-0x1.ccccccccccccbp-1"", ""-0x1.9999999999999p-4"", ""-0x1.9999999999997p-4"", ""-0x1.9999999999999p-4"", ""0x1.9999999999998p-1"", ""-0x1.3333333333332p-2""]","[""0x1.999902a132254p-3"", ""0x1.666655e9b56c2p-1"", ""-0x1.ffffe26d503aap-2"", ""-0x1.99998b97853e8p-1"", ""0x1.999a406b7fa74p-4"", ""0x1.ffffee4fbd0e9p-2"", ""-0x1.33332092646d3p-1"", ""-0x1.99996fb035cb5p-2"", ""0x1.999a0ef93da09p-3"", ""-0x1.ffff96240a17cp-2"", ""-0x1.cccbb5d718556p-1"", ""-0x1.999802fcb577bp-4"", ""-0x1.9997f49bb7324p-4"", ""-0x1.9997eff903064p-4"", ""0x1.998f249baef9ep-1"", ""-0x1.332b85c89e5a6p-2""]","[""-0x1.2df0cee8c0000p-20"", ""-0x1.07cb0fa400000p-21"", ""0x1.d92afc5800000p-22"", ""0x1.c0428b6000000p-22"", ""0x1.4da3cc1b40000p-21"", ""-0x1.1b042f1900000p-22"", ""0x1.2a0cec5f00000p-21"", ""0x1.4f4b1e7100000p-21"", ""0x1.d57e901c40000p-21"", ""0x1.a76fd7a100000p-20"", ""0x1.16f5b47750000p-17"", ""0x1.969ce421e0000p-20"", ""0x1.a4fde26730000p-20"", ""0x1.a9a0969350000p-20"", ""-0x1.4e9fbd53f4000p-14"", ""0x1.eb5aa53630000p-16""]","[""-0x1.2df0cee8eb060p-20"", ""-0x1.07cb0fa462b5dp-21"", ""0x1.d92afc577196bp-22"", ""0x1.c0428b5c9c630p-22"", ""0x1.4da3cc1b457d3p-21"", ""-0x1.1b042f19102e9p-22"", ""0x1.2a0cec5f9f011p-21"", ""0x1.4f4b1e73e7fc1p-21"", ""0x1.d57e901b9622dp-21"", ""0x1.a76fd7a1099eep-20"", ""0x1.16f5b47767acdp-17"", ""0x1.969ce421d34dcp-20"", ""0x1.a4fde2673e9acp-20"", ""0x1.a9a0969364da2p-20"", ""-0x1.4e9fbd53f5b37p-14"", ""0x1.eb5aa536368aep-16""]",True
